Feedback_ID,Date,Quarter,Client_Company,Industry,Region,Project_Type,Project_Manager,Project_Duration_Months,Contract_Value_INR,Client_Feedback,Star_Rating,NPS_Score,NPS_Category,SLA_Breached,Contract_Renewal
FB10967,2022-12-06,Q4-2022,Metro Bank,Banking & Finance,Chennai,ERP Implementation,Arjun Mehta,5,84354688.0,Best vendor experience we have ever had. Every commitment was met and the quality of work surpassed our requirements significantly.,5,7,Passive,No,Yes
FB10850,2022-08-29,Q3-2022,Fortis Healthcare,Healthcare,Chennai,Cybersecurity Solutions,Sneha Reddy,28,113203895.0,Incredible work by the entire project team. The digital transformation has completely revolutionized our business processes.,5,6,Detractor,No,Yes
FB10704,2022-11-09,Q4-2022,ShopEasy,Retail & E-commerce,Kolkata,Digital Transformation,Priya Nair,10,172109157.0,Impressed with the technical expertise. Some minor issues arose but were resolved promptly and professionally by the team.,4,8,Passive,Yes,Yes
FB10841,2023-01-04,Q1-2023,Fortis Healthcare,Healthcare,Kolkata,DevOps Implementation,Neha Joshi,5,487778091.0,Remarkable results delivered by a highly skilled team. Business outcomes have exceeded all targets we had set for this project.,5,3,Detractor,No,Yes
FB10194,2022-05-09,Q2-2022,Bajaj Finance,Banking & Finance,Mumbai,Network Infrastructure,Neha Joshi,23,322957602.0,Complete waste of time and resources. The vendor overpromised dramatically and delivered solution does not meet any requirements.,1,7,Passive,Yes,No
FB10854,2023-05-29,Q2-2023,SkyJet,Aviation,Kolkata,Digital Transformation,Vikram Singh,35,275592685.0,Exceptional project execution from start to finish. The solution implemented has transformed our operations completely. Highly recommended.,5,4,Detractor,Yes,Yes
FB10864,2023-12-07,Q4-2023,FuelTech,Oil & Gas,Mumbai,IT Managed Services,Amit Patel,34,18285060.0,Perfect delivery with zero issues during go live. The team demonstrated world class expertise and professionalism throughout the entire engagement.,5,1,Detractor,No,Yes
FB10503,2022-11-07,Q4-2022,Global IT Corp,IT & Technology,Delhi NCR,Network Infrastructure,Vikram Singh,3,5045711.0,Average experience with this vendor. The solution works adequately but does not fully meet all requirements specified during scoping.,3,5,Detractor,No,No
FB10969,2022-06-09,Q2-2022,City Bank,Banking & Finance,Delhi NCR,Digital Transformation,Rajesh Sharma,25,252500461.0,Superb technical expertise and excellent project management. Understood our complex requirements and delivered a perfect solution.,5,0,Detractor,No,Yes
FB10830,2022-04-15,Q2-2022,PayFast,Fintech,Mumbai,DevOps Implementation,Arjun Mehta,6,281832736.0,Absolutely outstanding service delivery. The team exceeded every expectation and delivered well ahead of schedule with exceptional quality.,5,6,Detractor,No,Yes
FB10579,2022-09-08,Q3-2022,Prime Bank,Banking & Finance,Hyderabad,IoT Solutions,Vikram Singh,13,40265221.0,Satisfactory project delivery. The solution is functional and meets basic requirements though there is room for optimization.,3,8,Passive,No,No
FB10968,2023-11-30,Q4-2023,Bajaj Finance,Banking & Finance,Chennai,Application Development,Rahul Gupta,11,165819411.0,Remarkable results delivered by a highly skilled team. Business outcomes have exceeded all targets we had set for this project.,5,8,Passive,No,Yes
FB10162,2022-08-20,Q3-2022,Fortis Healthcare,Healthcare,Delhi NCR,AI/ML Implementation,Pooja Iyer,11,81697861.0,Terrible experience from start to finish. The team lacked basic technical knowledge and project outcome was a complete disaster.,1,4,Detractor,Yes,Yes
FB10908,2022-07-16,Q3-2022,Fortis Healthcare,Healthcare,Kolkata,Cloud Migration,Amit Patel,19,491558827.0,Best vendor experience we have ever had. Every commitment was met and the quality of work surpassed our requirements significantly.,5,7,Passive,No,Yes
FB10152,2023-10-05,Q4-2023,AirExpress,Aviation,Bangalore,Database Management,Neha Joshi,23,79723914.0,Complete waste of time and resources. The vendor overpromised dramatically and delivered solution does not meet any requirements.,1,1,Detractor,Yes,No
FB10801,2023-07-27,Q3-2023,NetCom,Telecom,Pune,DevOps Implementation,Priya Nair,8,100251233.0,Incredible work by the entire project team. The digital transformation has completely revolutionized our business processes.,5,9,Promoter,Yes,Yes
FB10993,2022-07-04,Q3-2022,Fortis Healthcare,Healthcare,Pune,Database Management,Pooja Iyer,21,15418415.0,Perfect delivery with zero issues during go live. The team demonstrated world class expertise and professionalism throughout the entire engagement.,5,2,Detractor,No,Yes
FB10755,2022-11-04,Q4-2022,Tata Motors,Manufacturing,Pune,ERP Implementation,Amit Patel,18,263930568.0,Highly satisfied with the overall engagement. The team showed strong technical capabilities and delivered a quality solution as promised.,4,9,Promoter,No,Yes
FB10111,2023-05-24,Q2-2023,Alpha Bank,Banking & Finance,Hyderabad,Database Management,Rajesh Sharma,21,388991785.0,Catastrophic project delivery that has severely impacted our business. We are pursuing contract penalties due to magnitude of failures.,1,3,Detractor,Yes,No
FB10226,2022-10-24,Q4-2022,RailTickets,Government,Delhi NCR,Network Infrastructure,Pooja Iyer,5,9587248.0,The implementation caused significant issues for our business. Post deployment support has been inadequate and slow to respond.,2,9,Promoter,Yes,No
FB10688,2023-01-05,Q1-2023,City Bank,Banking & Finance,Chennai,IT Managed Services,Amit Patel,21,280780401.0,Highly satisfied with the overall engagement. The team showed strong technical capabilities and delivered a quality solution as promised.,4,1,Detractor,Yes,Yes
FB10103,2022-12-03,Q4-2022,Mahindra Group,Manufacturing,Kolkata,DevOps Implementation,Priya Nair,27,477299098.0,Deeply dissatisfied with every aspect of this engagement. This has been the worst technology investment our company has ever made.,1,10,Promoter,Yes,No
FB10421,2023-03-31,Q1-2023,RailTickets,Government,Chennai,Cybersecurity Solutions,Priya Nair,31,48569832.0,Project team was professional but delivery took longer than expected. End result is satisfactory though not particularly impressive.,3,7,Passive,No,No
FB10419,2022-12-21,Q4-2022,FuelTech,Oil & Gas,Chennai,IoT Solutions,Sneha Reddy,27,78583954.0,Acceptable delivery overall. We have concerns about long term support but immediate project objectives were adequately met.,3,0,Detractor,Yes,No
FB10750,2022-01-22,Q1-2022,Apollo Hospitals,Healthcare,Mumbai,Cybersecurity Solutions,Arjun Mehta,16,85655639.0,Pleased with the overall project execution. The team was professional and deliverables met the agreed quality standards consistently.,4,4,Detractor,No,Yes
FB10586,2023-12-30,Q4-2023,FuelTech,Oil & Gas,Pune,DevOps Implementation,Priya Nair,34,61589816.0,Satisfactory project delivery. The solution is functional and meets basic requirements though there is room for optimization.,3,5,Detractor,No,No
FB10780,2022-08-22,Q3-2022,SteelCorp,Manufacturing,Kolkata,IT Managed Services,Arjun Mehta,11,401875496.0,Impressed with the technical expertise. Some minor issues arose but were resolved promptly and professionally by the team.,4,6,Detractor,No,Yes
FB10672,2023-09-06,Q3-2023,City Bank,Banking & Finance,Mumbai,Data Analytics Platform,Pooja Iyer,26,292627556.0,Impressed with the technical expertise. Some minor issues arose but were resolved promptly and professionally by the team.,4,4,Detractor,No,Yes
FB10119,2022-08-29,Q3-2022,Tata Motors,Manufacturing,Mumbai,Application Development,Priya Nair,11,197379686.0,Extremely disappointed with the entire engagement. Project was delivered months late with critical quality issues still unresolved.,1,5,Detractor,Yes,No
FB10053,2023-09-02,Q3-2023,Prime Bank,Banking & Finance,Hyderabad,Application Development,Rahul Gupta,23,475269606.0,Worst vendor experience we have encountered. Every commitment was broken and the delivered solution is completely non functional.,1,7,Passive,Yes,No
FB10151,2023-10-06,Q4-2023,PayFast,Fintech,Delhi NCR,ERP Implementation,Priya Nair,34,234656769.0,Completely unacceptable performance. SLA breaches were constant and escalations to management produced no meaningful results.,1,9,Promoter,Yes,No
FB10403,2023-03-21,Q1-2023,Finance Ministry,Government,Hyderabad,Digital Transformation,Amit Patel,30,204679773.0,Neither impressed nor disappointed. Project delivered with some compromise on scope and timeline. Results within acceptable range.,3,6,Detractor,No,Yes
FB10945,2023-09-30,Q3-2023,ShopEasy,Retail & E-commerce,Delhi NCR,AI/ML Implementation,Vikram Singh,30,41808031.0,Incredible work by the entire project team. The digital transformation has completely revolutionized our business processes.,5,4,Detractor,No,Yes
FB10207,2022-05-18,Q2-2022,NetCom,Telecom,Chennai,Cloud Migration,Priya Nair,19,365116491.0,Poor project management led to significant delays and budget overruns. Final solution required considerable rework after delivery.,2,6,Detractor,Yes,No
FB10658,2023-08-12,Q3-2023,Max Healthcare,Healthcare,Bangalore,Digital Transformation,Rajesh Sharma,11,223239876.0,Good experience working with this vendor. The project was delivered on time and solution meets all our business requirements.,4,2,Detractor,No,Yes
FB10843,2023-11-02,Q4-2023,Alpha Bank,Banking & Finance,Chennai,DevOps Implementation,Amit Patel,10,172499723.0,Remarkable results delivered by a highly skilled team. Business outcomes have exceeded all targets we had set for this project.,5,4,Detractor,No,Yes
FB10762,2022-07-12,Q3-2022,Fortis Healthcare,Healthcare,Pune,Digital Transformation,Rajesh Sharma,4,108568593.0,Good experience working with this vendor. The project was delivered on time and solution meets all our business requirements.,4,10,Promoter,No,Yes
FB10008,2022-02-02,Q1-2022,FuelTech,Oil & Gas,Delhi NCR,AI/ML Implementation,Rajesh Sharma,23,203576570.0,Unacceptable quality and project management. Solution has caused data integrity issues and we have lost significant business value.,1,1,Detractor,Yes,Yes
FB10807,2022-07-27,Q3-2022,Reliance Retail,Retail & E-commerce,Mumbai,Network Infrastructure,Priya Nair,18,377306201.0,Superb technical expertise and excellent project management. Understood our complex requirements and delivered a perfect solution.,5,7,Passive,No,Yes
FB10036,2022-05-14,Q2-2022,Metro Bank,Banking & Finance,Kolkata,Cloud Migration,Divya Menon,19,84983078.0,Catastrophic project delivery that has severely impacted our business. We are pursuing contract penalties due to magnitude of failures.,1,7,Passive,Yes,No
FB10452,2023-09-24,Q3-2023,Tech Solutions Ltd,IT & Technology,Bangalore,Application Development,Pooja Iyer,22,348261774.0,Neither impressed nor disappointed. Project delivered with some compromise on scope and timeline. Results within acceptable range.,3,9,Promoter,No,No
FB10651,2023-12-28,Q4-2023,GlobalPhone,Telecom,Chennai,IT Managed Services,Priya Nair,21,228729299.0,Good collaboration and project management. The solution delivered is robust and team provided excellent knowledge transfer.,4,10,Promoter,No,Yes
FB10253,2023-07-01,Q3-2023,SteelCorp,Manufacturing,Chennai,Data Analytics Platform,Arjun Mehta,25,157669031.0,Below expectations on multiple fronts. SLA breaches occurred frequently and escalations took too long to get properly addressed.,2,5,Detractor,Yes,No
FB10303,2023-03-15,Q1-2023,NationalAir,Aviation,Pune,IoT Solutions,Neha Joshi,13,309994844.0,Below expectations on multiple fronts. SLA breaches occurred frequently and escalations took too long to get properly addressed.,2,3,Detractor,Yes,Yes
FB10746,2023-05-26,Q2-2023,Bajaj Finance,Banking & Finance,Kolkata,Digital Transformation,Sneha Reddy,9,444247011.0,Very good project delivery with minor delays that were well communicated. The solution is working excellently and support is great.,4,4,Detractor,Yes,Yes
FB10571,2023-08-15,Q3-2023,NetCom,Telecom,Delhi NCR,IT Managed Services,Rajesh Sharma,24,400769990.0,The project was completed as per scope but there were notable delays. Technical quality was acceptable though not exceptional.,3,1,Detractor,No,Yes
FB10623,2022-06-26,Q2-2022,Max Healthcare,Healthcare,Mumbai,IoT Solutions,Amit Patel,6,452807864.0,Very good technical work and project management. A few schedule adjustments were needed but end result was to our satisfaction.,4,7,Passive,Yes,Yes
FB10732,2022-09-26,Q3-2022,AirExpress,Aviation,Delhi NCR,Digital Transformation,Pooja Iyer,13,29642567.0,Very good technical work and project management. A few schedule adjustments were needed but end result was to our satisfaction.,4,9,Promoter,No,Yes
FB10891,2022-07-07,Q3-2022,PayFast,Fintech,Bangalore,Network Infrastructure,Rahul Gupta,31,316742344.0,Best vendor experience we have ever had. Every commitment was met and the quality of work surpassed our requirements significantly.,5,7,Passive,Yes,Yes
FB10262,2022-12-29,Q4-2022,PayFast,Fintech,Kolkata,IT Managed Services,Vikram Singh,20,398493484.0,Below expectations on multiple fronts. SLA breaches occurred frequently and escalations took too long to get properly addressed.,2,1,Detractor,Yes,No
FB10610,2023-11-04,Q4-2023,National Bank,Banking & Finance,Chennai,Database Management,Amit Patel,14,448520807.0,Highly satisfied with the overall engagement. The team showed strong technical capabilities and delivered a quality solution as promised.,4,4,Detractor,No,Yes
FB10297,2022-11-19,Q4-2022,TeleConnect,Telecom,Delhi NCR,Data Analytics Platform,Amit Patel,31,311607940.0,The implementation caused significant issues for our business. Post deployment support has been inadequate and slow to respond.,2,5,Detractor,Yes,Yes
FB10414,2022-05-22,Q2-2022,City Bank,Banking & Finance,Kolkata,Cloud Migration,Rajesh Sharma,13,167687109.0,Satisfactory project delivery. The solution is functional and meets basic requirements though there is room for optimization.,3,9,Promoter,No,No
FB10150,2023-10-23,Q4-2023,Fortis Healthcare,Healthcare,Pune,AI/ML Implementation,Divya Menon,12,121953080.0,Unacceptable quality and project management. Solution has caused data integrity issues and we have lost significant business value.,1,2,Detractor,Yes,No
